"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2018,4,119432827
2018,4,119432969
2018,4,119433011
2018,4,119433033
2018,4,119433079
2018,4,119433116
2018,4,119433192
2018,4,124347157
2018,4,124343015
2018,4,124343016
2018,4,124338573
2018,1,124347168
2018,1,124343049
2018,3,124343049
2018,4,124343073
2018,4,124347204
2018,4,124343098
2018,4,124343107
2018,4,124343117
2018,4,124343125
2018,4,124338641
2018,4,124343128
2018,4,124338648
2018,4,124338654
2018,4,124343136
2018,4,124338657
2018,4,124338661
2018,4,124343143
2018,4,124343153
2018,4,124343155
2018,4,124343167
2018,4,124347297
2018,4,124343177
2018,4,124347305
2018,4,124338688
2018,4,124343187
2018,3,124343221
2018,4,124343229
2018,4,124347633
2018,3,124347636
2018,4,124343567
2018,4,124347645
2018,4,124343586
2018,4,124339021
2018,4,124339025
2018,4,124347670
2018,4,124347673
2018,2,124339059
2018,4,119323838
2018,4,119323842
2018,4,119323893
2018,4,119323951
2018,4,119324257
2018,4,119324423
2018,1,119324747
2018,4,119325977
2018,4,119326010
2018,4,119326108
2018,4,119326109
2018,4,119326154
2018,4,119326183
2018,4,119326239
2018,4,119326230
2018,4,119326350
2018,4,118638359
2018,4,118638443
2018,4,137520438
2018,4,137529588
2018,4,137529587
2018,4,137529707
2018,4,137531339
2018,3,137529854
2018,3,137529853
2018,4,137531562
2018,4,137531625
2018,4,137530143
2018,4,137530142
2018,4,119337637
2018,4,119337776
2018,4,119338013
2018,4,119338014
2018,4,119338052
2018,4,119338049
2018,4,119338199
2018,4,119338237
2018,4,119338266
2018,4,119338372
2018,4,119338622
2018,1,119338618
2018,4,119338647
2018,4,119338672
2018,4,119338703
2018,4,119338748
2018,4,119338801
2018,4,119338960
2018,4,119338991
2018,4,119339012
2018,4,119339030
2018,4,119339046
2018,4,119339045
2018,4,119339093
2018,4,119339120
2018,4,119339181
2018,4,119339230
2018,4,119339234
2018,4,119339340
2018,4,119339416
2018,4,119339450
2018,4,119339445
2018,4,119339444
2018,4,119339565
